"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"ESPINA ABOGADOS","5","11","C. Alférez Argüelles, 17, 1ºA","Langreo","Asturias","ES","https://espinabogados.com/","+34 985 69 17 38","Abogado laboralista",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ESPINA%20ABOGADOS&query_place_id=ChIJ0aFFoANfNg0Rj5lji8mFNAg","Abogado laboralista"
"Abogado Fco. Javier Fernández","5","1","C. Pacita Vigil la Guaxa, 5 Entlo, Of A","Pola de Siero","Asturias","ES","http://www.fjavierabogado.com/","+34 985 72 17 96","Abogado","Abogado de Derecho de familia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Fco.%20Javier%20Fern%C3%A1ndez&query_place_id=ChIJhb0dlyRhNg0R_exkNaUuysw","Abogado"
"TAMARGOABOGADOS MARÍA TAMARGO FDEZ. ABOGADO-AVILÉS","4.8","60","Pl. Pedro Menéndez, 3 - 2, planta","Avilés","Asturias","ES","https://www.tamargoabogados.com/","+34 662 26 08 64","Abogado","Gestión de divorcios","Abogado de Derecho de familia","Abogado laboralista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=TAMARGOABOGADOS%20MAR%C3%8DA%20TAMARGO%20FDEZ.%20ABOGADO-AVIL%C3%89S&query_place_id=ChIJuyrj2hGbNg0R9QJehJaoMUI","Abogado"
"Artés Abogados","4.9","77","C. de l'Escultor Vicente Rodilla, 5, BAJO","València","Valencia","ES","https://www.artesabogados.com/","+34 648 50 45 79","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Art%C3%A9s%20Abogados&query_place_id=ChIJM8MBfEa9pBIRa2xqhKHCuJw","Abogado"
"CUADRADO ABOGADOS","5","16","C. Ezcurdia, 176","Gijón","Asturias","ES","https://www.cuadernodeunabogadopenalista.com/p/sobre-mi_15.html","+34 678 73 55 80","Abogado penalista",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CUADRADO%20ABOGADOS&query_place_id=ChIJz6yZHZp8Ng0RDKfnqIgRtPQ","Abogado penalista"
"Viso Abogados","4.9","254","C. Uría, 56, 4ºE","Oviedo","Asturias","ES","http://www.visoabogados.com/","+34 985 22 99 00","Abogado","Abogado de Derecho de familia","Abogado especialista en derecho de seguros","Abogado de lesiones personales","Abogado especializado en propiedad inmobiliaria",,,,,,,"https://www.google.com/maps/search/?api=1&query=Viso%20Abogados&query_place_id=ChIJvX_nlvyMNg0RgLOmq7I0wMM","Abogado"
"Montserrat Viedma Passolas","5","12","C. Corrida, 59","Gijón","Asturias","ES","http://www.abogadamontserratviedma.com/","+34 610 74 33 89","Abogado penalista","Abogado de Derecho de familia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Montserrat%20Viedma%20Passolas&query_place_id=ChIJH225hWN8Ng0R2BwD29bseCQ","Abogado penalista"
"ROSABAL-SORDO & ASOCIADOS","4.9","43","Carrer de les Garrigues, 15, piso 5 puerta 9","València","Valencia","ES","https://www.rosabalsordo.com/","+34 682 75 13 40","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ROSABAL-SORDO%20%26%20ASOCIADOS&query_place_id=ChIJRcs2gj5PYA0R0qIaT3I8ZJQ","Abogado especialista en derecho de extranjería"
"Pedro Fernández Manso | Despacho Jurídico","4.9","62","C. San Francisco, 2, Bajo","Oviedo","Asturias","ES","https://www.fernandezmanso.com/","+34 687 96 62 55",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pedro%20Fern%C3%A1ndez%20Manso%20%7C%20Despacho%20Jur%C3%ADdico&query_place_id=ChIJR7T4WxGNNg0RDzNCqyLlIKE",
"Noemí Calamonte Abogados","4.8","21","C. Badajoz, 26, 1ª planta, Local 7","Almendralejo","Badajoz","ES","https://noemicalamonteabogados.com/","+34 924 19 74 11","Abogado","Abogado especializado en quiebras y concursos","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia",,,,,,,"https://www.google.com/maps/search/?api=1&query=Noem%C3%AD%20Calamonte%20Abogados&query_place_id=ChIJlVo7YYKnFg0R7jqE9J4CJNs","Abogado"
"Vicente Olmos Ros Abogado","5","25","C. Fernández Rañada, 9","Solares","Cantabria","ES","https://ocenabogados.com/","+34 644 57 16 71","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Vicente%20Olmos%20Ros%20Abogado&query_place_id=ChIJoZ5qBwXLTg0Rt4A-70ZMnHk","Abogado"
"Laia Luzón Advocats - Abogados en La Garriga","5","41","Carrer Calàbria, 55","La Garriga","Barcelona","ES","https://laialuzon.com/","+34 668 56 37 27","Abogado de Derecho de familia","Abogado matrimonialista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Laia%20Luz%C3%B3n%20Advocats%20-%20Abogados%20en%20La%20Garriga&query_place_id=ChIJT6QmGvn3fWcRqcqXf89UnKg","Abogado de Derecho de familia"
"Despacho Mosciaro - Extranjeria","5","10",,"València","Valencia","ES","http://www.despachomosciaro.com/","+34 623 13 94 17","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Despacho%20Mosciaro%20-%20Extranjeria&query_place_id=ChIJa5W5Sy9JYA0Rtd-q3Wtf3UE","Abogado"
"Del Valle Abogados","5","2","Travesía Coruña, 2, 2ºD","Vigo","Pontevedra","ES","http://www.delvalleabogados.com/","+34 986 20 12 22","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Del%20Valle%20Abogados&query_place_id=ChIJO5qW0ghiLw0RLMZJPuvxR7k","Abogado"
"Legar Abogados","2.9","8","Corte de Peleas, 51","Badajoz","Badajoz","ES","http://legarabogados.com/","+34 924 10 59 34","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Legar%20Abogados&query_place_id=ChIJI0g82trlFg0RVgWeGaIQRQQ","Abogado"
"Rosana Estevez Alvarez Abogada","4.7","14","Av. da Florida, 7","Vigo","Pontevedra","ES","https://rosanaestevezabogadovigo.es/","+34 986 11 81 03","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rosana%20Estevez%20Alvarez%20Abogada&query_place_id=ChIJKdowpQliLw0RndIz9PCOocs","Abogado"
"Gil Solano Abogados","5","27","Rúa Alcalde Asúnsolo, 2, Local 10","A Coruña","A Coruña","ES","https://gilsolanoabogados.com/","+34 881 29 51 40","Abogado de Derecho de familia",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gil%20Solano%20Abogados&query_place_id=ChIJG_o-XBl9Lg0RCfLeHR6yUaU","Abogado de Derecho de familia"
"Policía Nacional Unidad de Extranjeria y Documentación de Valencia de Alcántara",,,"C. Canalejas, 5","Valencia de Alcántara","Cáceres","ES","http://www.policia.es/","+34 927 58 08 23","Comisaría de policía",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Polic%C3%ADa%20Nacional%20Unidad%20de%20Extranjeria%20y%20Documentaci%C3%B3n%20de%20Valencia%20de%20Alc%C3%A1ntara&query_place_id=ChIJcTca5sG3Fw0Rfm7wqCVLGc8","Comisaría de policía"
"Parainmigrantes.info - Vicente Marín Abogado","4.9","8022","Av. Fernando de los Ríos, 11, Portal 5 Oficina 22","Armilla","Granada","ES","https://www.parainmigrantes.info/","+34 958 08 40 61","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Parainmigrantes.info%20-%20Vicente%20Mar%C3%ADn%20Abogado&query_place_id=ChIJQeFpqqH8cQ0R80cXlVHEBb8","Abogado especialista en derecho de extranjería"
"Hispanidad Abogados y Asesores","4.9","271","Hispanidad Abogados y Asesores, Rúa Velázquez Moreno, 3, Bajo A","Vigo","Pontevedra","ES","https://hispanidadabogados.com/reserva","+34 632 38 13 92","Abogado","Asesor","Bufete",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hispanidad%20Abogados%20y%20Asesores&query_place_id=ChIJOyoCspZjLw0RNtWJPtsAPV8","Abogado"
"Jose Torres Abogado - Extranjería","4.9","123","R. Dolores, 70","Ferrol","A Coruña","ES","http://www.josetorresabogado.es/","+34 744 75 35 27","Abogado especialista en derecho de extranjería","Abogado de Derecho de familia","Consultoría de recursos humanos","Abogado laboralista","Abogado",,,,,,,"https://www.google.com/maps/search/?api=1&query=Jose%20Torres%20Abogado%20-%20Extranjer%C3%ADa&query_place_id=ChIJb8gGEwB3Lg0R6ApTTWa9P9k","Abogado especialista en derecho de extranjería"
"Pilar Sanz Abogada","4.3","24","Carrer de la Sèquia, 20, 1, 3","Girona","Girona","ES","https://www.pilarsanzabogada.com/","+34 972 20 17 50","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado matrimonialista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado","Abogado laboralista","Abogado de lesiones personales","Abogado especializado en seguridad social","Abogado especializado en derecho procesal",,"https://www.google.com/maps/search/?api=1&query=Pilar%20Sanz%20Abogada&query_place_id=ChIJhyhewN_muhIRk9pWrjb8AuM","Abogado especialista en derecho de extranjería"
"Eva Acuña - Abogada laboral y de familia","4.8","79","Rúa Constitución, 15, Local 1","O Temple","A Coruña","ES","https://evacunabogada.com/","+34 660 21 13 23","Abogado","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Abogado laboralista",,,,,,"https://www.google.com/maps/search/?api=1&query=Eva%20Acu%C3%B1a%20-%20Abogada%20laboral%20y%20de%20familia&query_place_id=ChIJqZlxd0VlLg0RlyPFfNmdlAA","Abogado"
"Pérez & Hermida Abogados","4.9","59","Av. Ejército, 21, 1C","A Coruña","A Coruña","ES","https://perezhermidaabogados.com/","+34 663 46 04 79","Abogado","Abogado de Derecho de familia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=P%C3%A9rez%20%26%20Hermida%20Abogados&query_place_id=ChIJZ5G2y197Lg0RY9Mt6BUZXUk","Abogado"
"JusPro Consulting Sentmenat | Despatx Advocats i Assessors (legal, fiscal, comptable i laboral)","5","20","Carrer de, Carrer Sant Menna, 20","Sentmenat","Barcelona","ES","http://www.jusproconsulting.com/","+34 937 15 42 03","Abogado de Derecho de familia","Abogado fiscal",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JusPro%20Consulting%20Sentmenat%20%7C%20Despatx%20Advocats%20i%20Assessors%20(legal%2C%20fiscal%2C%20comptable%20i%20laboral)&query_place_id=ChIJWfLYTxPrpBIRBDDc5t0pTKU","Abogado de Derecho de familia"
"PEREZ & ALGABA, ABOGADOS","4.8","71","C. Duquesa de la Victoria, 34","Valencia de Alcántara","Cáceres","ES","https://perezyalgabaabogados.es/","+34 649 55 56 01","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PEREZ%20%26%20ALGABA%2C%20ABOGADOS&query_place_id=ChIJE5mmxGa3Fw0R22KeApAS0-o","Abogado"
"Cristina Díez Fernández","5","20","C. Asturias, 39","Oviedo","Asturias","ES","https://abogadosdiezygonzalez.com/","+34 637 35 37 46","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cristina%20D%C3%ADez%20Fern%C3%A1ndez&query_place_id=ChIJWT3dr_yNNg0R6WhChPOrXJ4","Abogado"
"Platero Abogados","4.6","90","Rúa do Xeneral Pardiñas, 23, 2º","Santiago de Compostela","A Coruña","ES","https://www.plateroabogados.net/","+34 881 94 12 32","Abogado especialista en derecho de extranjería","Abogado de Derecho de familia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Platero%20Abogados&query_place_id=ChIJzWuUn0D-Lg0RZHtYJL3syVY","Abogado especialista en derecho de extranjería"
"Atlántico Abogados","4.7","92","Rúa Pomar, 47, Entreplanta","Lugo","Lugo","ES","https://www.atlanticoabogados.com/","+34 623 19 14 34","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Atl%C3%A1ntico%20Abogados&query_place_id=ChIJl9eg9brPMQ0RUNyaF2A1LL4","Abogado"
"Calamonte Gragera - Abogados & Consultores","5","2","C. Practicante Alfonso González, 6, 1º IZq","Puebla de la Calzada","Badajoz","ES","https://despachocgabogados.com/","+34 670 38 93 36","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Calamonte%20Gragera%20-%20Abogados%20%26%20Consultores&query_place_id=ChIJES4-F9nwxoURisQQXKj932s","Abogado"
"Jorge Sánchez García Abogados","4.9","151","C. los Cármenes, 16, 1B","Benalmádena","Málaga","ES","https://abogadoenbenalmadena.com/","+34 652 35 56 20","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado penalista","Abogado de Derecho de familia","Abogado","Abogado laboralista","Abogado especializado en propiedad inmobiliaria",,,,,"https://www.google.com/maps/search/?api=1&query=Jorge%20S%C3%A1nchez%20Garc%C3%ADa%20Abogados&query_place_id=ChIJ7bvDzLP9cg0RRZJM2_5p24Y","Abogado especialista en derecho de extranjería"
"Torrijos Abogados","4.8","216","C/ de Guillem de Castro, 57, pta 19","València","Valencia","ES","http://www.torrijosabogados.com/","+34 963 94 21 02","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Torrijos%20Abogados&query_place_id=ChIJhf5crUhPYA0RaHAeDhggCh8","Abogado"
"Sterna Abogados","4.2","190","C. de Orense, 33, 1ºA","Madrid","Madrid","ES","http://www.sternaabogados.com/","+34 911 27 09 20","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sterna%20Abogados&query_place_id=ChIJ52MN_v8oQg0RNKj2sqv5UcU","Abogado especialista en derecho de extranjería"
"Peydro4 Abogados","4.7","24","C/ de l'Escultor Josep Capuz, 15","València","Valencia","ES","http://www.peydro4.es/","+34 963 51 74 95","Abogado","Abogado especializado en quiebras y concursos","Abogado penalista","Abogado matrimonialista","Gestión de divorcios","Abogado especializado en derecho laboral","Abogado laboralista","Abogado de lesiones personales","Abogado especializado en seguridad social","Abogado fiscal",,"https://www.google.com/maps/search/?api=1&query=Peydro4%20Abogados&query_place_id=ChIJ56ZHlMZIYA0RffumR5t2HaU","Abogado"
"Oficina de Extranjería","2.1","365","Calle de Silva, 19","Madrid","Madrid","ES","http://www.seap.minhap.gob.es/web/delegaciones_gobierno/delegaciones/madrid/extranjeria.html#Madrid.Sede1","+34 912 72 95 00","Servicio de naturalización e inmigración",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Extranjer%C3%ADa&query_place_id=ChIJQ4RPrEFJQg0RZgFAhaIoJWg","Servicio de naturalización e inmigración"
"MDH Abogados","5","8","Av. de Alberto Alcocer, 8, 2º A","Madrid","Madrid","ES","http://www.mdhabogados.com/","+34 616 69 35 08","Abogado especialista en derecho de extranjería","Gestión de divorcios","Servicio de naturalización e inmigración","Abogado","Bufete",,,,,,,"https://www.google.com/maps/search/?api=1&query=MDH%20Abogados&query_place_id=ChIJKU2UUSEpQg0RjvFCVA5nPK8","Abogado especialista en derecho de extranjería"
"Eva Rosende Castro",,,"Av. de Oza, 38, 1D","A Coruña","A Coruña","ES","http://www.artigo14.es/","+34 981 07 55 38","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Eva%20Rosende%20Castro&query_place_id=ChIJz7iGGk58Lg0RBsYQV49wlCo","Abogado"
"Abogados Almendralejo Isabel Herrera Navarro","4.8","24","C. Cervantes, 32","Almendralejo","Badajoz","ES","https://abogadosalmendralejo.jimdofree.com/","+34 924 66 62 55","Abogado","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Gestión de divorcios","Abogado de Derecho de familia","Abogado especialista en derecho de seguros","Bufete","Servicios legales","Abogado de lesiones personales",,"https://www.google.com/maps/search/?api=1&query=Abogados%20Almendralejo%20Isabel%20Herrera%20Navarro&query_place_id=ChIJE6pKPn4dFA0R7CiWeOx0dXo","Abogado"
"LEXDEFENSA ABOGADOS","4.7","59","C. de la Libertad, 32, Planta 1","Navalcarnero","Madrid","ES","https://www.lexdefensa.es/","+34 918 12 87 41","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Abogado","Abogado laboralista",,,,,"https://www.google.com/maps/search/?api=1&query=LEXDEFENSA%20ABOGADOS&query_place_id=ChIJ0U2SPOiVQQ0R61x9_mNGTlk","Abogado especialista en derecho de extranjería"
"ALVARO GARCIA ABOGADOS","5","9","C. de Jorge Luis Borges","Guadalajara","Guadalajara","ES","https://legalguadalajara.es/","+34 646 92 02 52","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado de Derecho de familia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ALVARO%20GARCIA%20ABOGADOS&query_place_id=ChIJ2xc2y7itQw0RCEuWjYycT20","Abogado especialista en derecho de extranjería"
"Ana Velasco Abogados Terrassa","4.7","29","Carrer ďAntoni Torrella, 55","Terrassa","Barcelona","ES","https://anavelascoabogados.com/","+34 937 89 00 15","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ana%20Velasco%20Abogados%20Terrassa&query_place_id=ChIJlVPGDNCTpBIR8QJMWCU5bEk","Abogado"
"Abogados Ana González","4.7","158","C. de Núñez de Balboa, 1","Alcalá de Henares","Madrid","ES","https://abogadaanagonzalez.com/","+34 633 20 57 46","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogados%20Ana%20Gonz%C3%A1lez&query_place_id=ChIJb9sAu2tJQg0RKhknrtcwyZU","Abogado"
"Despacho Jurídico Morán Abogados","5","2","C/ del Dr. Gómez Ulla, 22, Entreplanta A","Madrid","Madrid","ES","http://www.moran-abogados.es/","+34 911 41 96 28","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Despacho%20Jur%C3%ADdico%20Mor%C3%A1n%20Abogados&query_place_id=ChIJv_fIEbQoQg0R2yUVZQFhiDg","Abogado"
"Alvaro Martínez - Esparza García","4.4","7","Paseo de la R. Cristina, 19","Madrid","Madrid","ES","http://www.martinez-esparza.com/","+34 915 91 24 78","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado penalista","Abogado de Derecho de familia","Bufete","Abogado especializado en derecho procesal",,,,,,"https://www.google.com/maps/search/?api=1&query=Alvaro%20Mart%C3%ADnez%20-%20Esparza%20Garc%C3%ADa&query_place_id=ChIJqYfzFGcoQg0RA9KFNT9boXo","Abogado especialista en derecho de extranjería"
"UGT Galicia","4.2","59","Rúa de Miguel Ferro Caaveiro, 12, 3º","Santiago de Compostela","A Coruña","ES","http://www.ugtgalicia.org/","+34 981 57 71 71","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=UGT%20Galicia&query_place_id=ChIJ4S9Nr7v_Lg0RMJK3TLoxVb4","Abogado especialista en derecho de extranjería"
"Es Abogado Extranjeria","4.8","244","Av. del Mediterráneo, 5, 1°A","Madrid","Madrid","ES","https://esabogadoextranjeria.com/","+34 910 14 43 12","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Es%20Abogado%20Extranjeria&query_place_id=ChIJH5EFz2knQg0RW-Gmqd-c01o","Abogado especialista en derecho de extranjería"
"Aydesa Abogados","4.9","124","Pl. Cristóbal Colón, 11, 1ª PLANTA","Majadahonda","Madrid","ES","https://aydesabogados.com/?utm_source=Google&utm_medium=GBP&utm_campaign=SEO_LOCAL","+34 916 01 60 94","Abogado","Abogado penalista","Abogado matrimonialista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado laboralista","Servicios legales","Abogado especializado en derecho procesal",,,,"https://www.google.com/maps/search/?api=1&query=Aydesa%20Abogados&query_place_id=ChIJy9WmaYyEQQ0ROoMhXBOBdoU","Abogado"
"iaLEX Abogados","5","16","Edificio Sorolla Center, Av. de les Corts Valencianes, 58, Piso 5, Oficina 529","València","Valencia","ES","https://www.ialexabogados.com/","+34 606 43 58 88","Abogado","Abogado de Derecho de familia","Servicio de naturalización e inmigración","Abogado especialista en derecho de extranjería","Servicios legales","Abogado especializado en derecho procesal",,,,,,"https://www.google.com/maps/search/?api=1&query=iaLEX%20Abogados&query_place_id=ChIJISrtQY9FYA0RCxqv2aVJHZc","Abogado"
"Oficina de Extranjería en Leganés. Madrid","3","146","C. San Nicasio, 31","Leganés","Madrid","ES","http://sede.administracionespublicas.gob.es/pagina/index/directorio/infoext2","+34 912 72 95 00","Servicio de naturalización e inmigración",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Extranjer%C3%ADa%20en%20Legan%C3%A9s.%20Madrid&query_place_id=ChIJ3xp4R4qJQQ0RwAurXY--Sdk","Servicio de naturalización e inmigración"
"Alba & Luna Abogados","5","1","Av. Palma de Mallorca, 56","Torremolinos","Málaga","ES","https://abogadosenbenalmadena.es/abogados-inmobiliarios-torremolinos-expertos-en-compraventa-de-inmuebles/","+34 952 56 17 44","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado especializado en quiebras y concursos","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Abogado especializado en propiedad inmobiliaria",,,,,"https://www.google.com/maps/search/?api=1&query=Alba%20%26%20Luna%20Abogados&query_place_id=ChIJQxnC2fL7cg0RCivLq2KH3TA","Abogado especialista en derecho de extranjería"
"ER Abogados & Asesores Legales | Fuengirola","5","3","Camino de Coín, 9, Edificio Doña María, 4A,","Fuengirola","Málaga","ES","https://www.erlegal.es/","+34 687 46 57 65","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ER%20Abogados%20%26%20Asesores%20Legales%20%7C%20Fuengirola&query_place_id=ChIJV2iQ_hTicg0Rrh8NytqEVQE","Abogado"
"Gestiona Visa, tramitación y gestión de visados, legalizaciones de documentos.","4.1","124","C. de López de Hoyos, 78 Duplicado, Bajo A","Madrid","Madrid","ES","http://www.visados.org.es/","+34 911 12 88 21","Oficina de visados y pasaportes","Gestoría",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gestiona%20Visa%2C%20tramitaci%C3%B3n%20y%20gesti%C3%B3n%20de%20visados%2C%20legalizaciones%20de%20documentos.&query_place_id=ChIJaWlK4WcpQg0RCwcKopf0hmc","Oficina de visados y pasaportes"
"España Abogados","4.9","1054","C. de Cronos, 63, Planta 1, Oficina 3","Madrid","Madrid","ES","https://www.espanaabogados.com/",,"Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado","Abogado fiscal",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Espa%C3%B1a%20Abogados&query_place_id=ChIJ2TeeYEYpQg0RVfgzuxTGN70","Abogado especialista en derecho de extranjería"
"How-To Spain","5","198","Av. de l'Oest, 46, puerta 1","València","Valencia","ES","https://how2spain.com/","+34 623 36 28 06","Abogado especialista en derecho de extranjería","Compañía de seguros","Academia de idiomas",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=How-To%20Spain&query_place_id=ChIJYxjTov9PYA0RpmMNFAFrAS8","Abogado especialista en derecho de extranjería"
"José Antonio Sáez Bereciartu","5","1","C. Emilio Pino, 4","Santander","Cantabria","ES","http://www.saezbereciartuabogados.es/","+34 942 31 00 01","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jos%C3%A9%20Antonio%20S%C3%A1ez%20Bereciartu&query_place_id=ChIJb0l3ZctLSQ0RAA1s4yMN7O0","Abogado"
"Info Gest Sur Gestión S.L Gestoría y Asesoría en Móstoles","4.5","398","C. la Luna, 6","Móstoles","Madrid","ES","https://infogestsur.es/","+34 916 13 00 29","Gestoría","Contable","Asesor fiscal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Info%20Gest%20Sur%20Gesti%C3%B3n%20S.L%20Gestor%C3%ADa%20y%20Asesor%C3%ADa%20en%20M%C3%B3stoles&query_place_id=ChIJ5TSOaH-OQQ0R37VIiecYxHI","Gestoría"
"Abomedia Abogados","5","127","Av. del Dr. Martín Vegue Jaύdenes, 37","Leganés","Madrid","ES","https://www.abomedia.es/","+34 916 85 15 60","Abogado especialista en derecho de seguros",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abomedia%20Abogados&query_place_id=ChIJiZkC4B2KQQ0R_X28A1-z8yU","Abogado especialista en derecho de seguros"
"Extranjerisimo","5","107","C. Cefeo, 21","Móstoles","Madrid","ES","https://extranjerisimo.es/","+34 604 35 83 58","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Extranjerisimo&query_place_id=ChIJEbnPbwCNQQ0RVwYQkEBepiE","Servicios legales"
"Certificados y registro","4.9","437","C. de Cardeñosa, 52, 3º C","Madrid","Madrid","ES","http://www.certificadosyregistro.com/","+34 625 85 08 83","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Certificados%20y%20registro&query_place_id=ChIJUWmMhncnQg0RD4uYNEgMojc","Servicios legales"
"Le Morne Abogados","4.5","864","C. Alcalá, 184, BIS (Local","Madrid","Madrid","ES","http://www.lemornebrabant.com/","+34 919 46 44 43","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado","Abogado laboralista","Abogado fiscal","Abogado especializado en derecho procesal",,"https://www.google.com/maps/search/?api=1&query=Le%20Morne%20Abogados&query_place_id=ChIJ0whcebQoQg0RSxGWbh7uujM","Abogado especialista en derecho de extranjería"
"Roleplayjurídico","5","120","Calle Velázquez, 27","Madrid","Madrid","ES","http://roleplayjuridico.com/","+34 917 97 80 20","Centro de formación",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Roleplayjur%C3%ADdico&query_place_id=ChIJbRLi_YAoQg0RMatZ1TbhI_s","Centro de formación"
"Legify","4.9","83","C. de Aguilón, 3, Local 1","Madrid","Madrid","ES","https://www.legify.es/","+34 601 08 39 57","Servicio de búsqueda de abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Legify&query_place_id=ChIJyQY54zLx5QYR4_6dCN3X9oc","Servicio de búsqueda de abogado"
"Sorge Consulting abogados","4.9","101","C. de Bravo Murillo, 377, 7A","Madrid","Madrid","ES","http://www.sorgeconsulting.com/","+34 693 21 23 73","Abogado especialista en derecho de extranjería","Abogado penalista","Gestión de divorcios","Asesor","Abogado","Gestoría",,,,,,"https://www.google.com/maps/search/?api=1&query=Sorge%20Consulting%20abogados&query_place_id=ChIJM41FkOMpQg0RV1MiSp_RG3M","Abogado especialista en derecho de extranjería"
"Valenzuela & Pereira Abogados","5","56","Gran Vía, 57","Madrid","Madrid","ES","http://tuabogadodextranjeria.com/","+34 915 47 75 50","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Valenzuela%20%26%20Pereira%20Abogados&query_place_id=ChIJNfF4XXsoQg0RI_D38NTGlew","Abogado"
"Le Morne Abogados","4.7","1044","C. de Raimundo Fernández Villaverde, 23","Madrid","Madrid","ES","http://www.lemornebrabant.com/","+34 919 46 44 43","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Gestión de divorcios","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado","Abogado laboralista",,,"https://www.google.com/maps/search/?api=1&query=Le%20Morne%20Abogados&query_place_id=ChIJkW3H7vgoQg0RK2xTa9ujl9o","Abogado especialista en derecho de extranjería"
"Manuel Martos Abogado","5","6","C. de Víctor Hugo, 1, 4D","Madrid","Madrid","ES","http://aumentemartos.com/","+34 611 69 38 97","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manuel%20Martos%20Abogado&query_place_id=ChIJ6RXA1RonQg0RWKo3MyEp9to","Abogado"
